Date,Item,Qty,Amount,,,,,
"January 1, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 1, 2023",Panner Momos,1.00,₹105.00,,,,,
"January 1, 2023",Tea,1.00,₹10.00,,,,,
"January 1, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 1, 2023",Fried Chicken (3),1.00,₹99.00,,,,,
"January 1, 2023",Lime Mint,1.00,₹60.00,,,,,
"January 1, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 1, 2023",Tea,1.00,₹10.00,,,,,
"January 1, 2023",Veg Sprill Roll,3.00,₹210.00,,,,,
"January 1, 2023",Veg Sprill Roll,1.00,₹70.00,,,,,
"January 1, 2023",Tea,1.00,₹10.00,,,,,
"January 1, 2023",Fried Chicken (3),2.00,₹198.00,,,,,
"January 1, 2023",Tea,2.00,₹20.00,,,,,
"January 1, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 1, 2023",Leamon Soda,1.00,₹30.00,,,,,
"January 1, 2023",Crunchy Chicken,1.00,₹80.00,,,,,
"January 1, 2023",Chicken Balls,1.00,₹80.00,,,,,
"January 1, 2023",Tea,1.00,₹10.00,,,,,
"January 1, 2023",Samosa,3.00,₹30.00,,,,,
"January 1, 2023",Sweet Lime,1.00,₹40.00,,,,,
"January 1, 2023",Tea,1.00,₹10.00,,,,,
"January 1, 2023",Samosa,1.00,₹10.00,,,,,
"January 1, 2023",Tea,8.00,₹80.00,,,,,
"January 1, 2023",Samosa,8.00,₹80.00,,,,,
"January 1, 2023",French Fry,1.00,₹50.00,,,,,
"January 1, 2023",Spicy Chicken Burger,3.00,₹300.00,,,,,
"January 1, 2023",Tea,4.00,₹40.00,,,,,
"January 1, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 1, 2023",Chessey Chicken Burger,1.00,₹115.00,,,,,
"January 1, 2023",Leamon Tea,2.00,₹30.00,,,,,
"January 1, 2023",Tea,5.00,₹50.00,,,,,
"January 1, 2023",Potato Cheese,1.00,₹55.00,,,,,
"January 1, 2023",French Fry,1.00,₹50.00,,,,,
"January 1, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 1, 2023",Chicken Maggie,1.00,₹80.00,,,,,
"January 1, 2023",Chicken Maggie,1.00,₹80.00,,,,,
"January 1, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 1, 2023",French Fry,1.00,₹50.00,,,,,
"January 1, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 1, 2023",Chicken Wings,5.00,₹600.00,,,,,
"January 1, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 1, 2023",Chicken Nuggets,1.00,₹80.00,,,,,
"January 1, 2023",Crunchy Chicken,1.00,₹80.00,,,,,
"January 1, 2023",Tea,3.00,₹30.00,,,,,
"January 1, 2023",Chessey Veg Burger,1.00,₹130.00,,,,,
"January 1, 2023",Spicy Veg Burger,8.00,₹640.00,,,,,
"January 1, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 1, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 1, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 1, 2023",Combo 199,1.00,₹199.00,,,,,
"January 1, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 1, 2023",French Fry,1.00,₹50.00,,,,,
"January 1, 2023",Vanila Milk,1.00,₹30.00,,,,,
"January 1, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 1, 2023",Strawbreey Faulda,1.00,₹90.00,,,,,
"January 1, 2023",French Fry,1.00,₹50.00,,,,,
"January 1, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 1, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 1, 2023",Leamon Soda,1.00,₹30.00,,,,,
"January 2, 2023",Chessey Veg Burger,1.00,₹130.00,,,,,
"January 2, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 2, 2023",Tea,1.00,₹10.00,,,,,
"January 2, 2023",Tea,2.00,₹20.00,,,,,
"January 2, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 2, 2023",Samosa,8.00,₹80.00,,,,,
"January 2, 2023",Strawbreey Faulda,3.00,₹270.00,,,,,
"January 2, 2023",Sweet Lime,2.00,₹80.00,,,,,
"January 2, 2023",Apple Juice,1.00,₹60.00,,,,,
"January 2, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 2, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 2, 2023",French Fry,1.00,₹50.00,,,,,
"January 2, 2023",Blue Current,2.00,₹120.00,,,,,
"January 2, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 2, 2023",Fried Chicken (3),1.00,₹99.00,,,,,
"January 2, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 2, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 2, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 2, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 2, 2023",Tea,2.00,₹20.00,,,,,
"January 2, 2023",Chicken Nuggets,1.00,₹80.00,,,,,
"January 2, 2023",Sweet Lime,2.00,₹80.00,,,,,
"January 2, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 2, 2023",Leamon Juice,1.00,₹30.00,,,,,
"January 2, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 2, 2023",Veg Cheese balls,1.00,₹70.00,,,,,
"January 2, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 2, 2023",Vanilla Falooda,1.00,₹100.00,,,,,
"January 2, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 2, 2023",Tea,2.00,₹20.00,,,,,
"January 2, 2023",Samosa,2.00,₹20.00,,,,,
"January 2, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 2, 2023",Pista Milk,1.00,₹30.00,,,,,
"January 2, 2023",French Fry,1.00,₹50.00,,,,,
"January 2, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 2, 2023",Tea,1.00,₹10.00,,,,,
"January 2, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 2, 2023",Tea,1.00,₹10.00,,,,,
"January 2, 2023",Samosa,4.00,₹40.00,,,,,
"January 2, 2023",Tea,1.00,₹10.00,,,,,
"January 2, 2023",Tea,1.00,₹10.00,,,,,
"January 2, 2023",Samosa,2.00,₹20.00,,,,,
"January 2, 2023",Tea,3.00,₹30.00,,,,,
"January 2, 2023",Tea,1.00,₹10.00,,,,,
"January 2, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 2, 2023",French Fry,1.00,₹50.00,,,,,
"January 2, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 2, 2023",Chessey Veg Burger,1.00,₹130.00,,,,,
"January 2, 2023",Veg Momos,2.00,₹140.00,,,,,
"January 2, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 2, 2023",Veg Sprill Roll,3.00,₹210.00,,,,,
"January 2, 2023",French Fry,1.00,₹50.00,,,,,
"January 2, 2023",Combo 199,1.00,₹199.00,,,,,
"January 2, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 2, 2023",Lime Mint,2.00,₹120.00,,,,,
"January 2, 2023",Samosa,3.00,₹30.00,,,,,
"January 2, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 2, 2023",Samosa,2.00,₹20.00,,,,,
"January 2, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 2, 2023",Tea,1.00,₹10.00,,,,,
"January 2, 2023",French Fry,2.00,₹100.00,,,,,
"January 2, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 2, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 2, 2023",French Fry,1.00,₹50.00,,,,,
"January 2, 2023",Smilie,1.00,₹70.00,,,,,
"January 2, 2023",Chesse Corn Nuggets,1.00,₹70.00,,,,,
"January 2, 2023",Corn Cheese Balls,2.00,₹140.00,,,,,
"January 2, 2023",Black Current,1.00,₹70.00,,,,,
"January 2, 2023",Rose Milk,2.00,₹70.00,,,,,
"January 2, 2023",Tea,3.00,₹30.00,,,,,
"January 2, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 2, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 2, 2023",Veg Momos,2.00,₹140.00,,,,,
"January 2, 2023",Potato Cheese,1.00,₹55.00,,,,,
"January 2, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 2, 2023",Samosa,2.00,₹20.00,,,,,
"January 2, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 2, 2023",Corn Cheese Balls,1.00,₹70.00,,,,,
"January 2, 2023",Panner Cheesse Burger,1.00,₹80.00,,,,,
"January 2, 2023",Vanilla Falooda,1.00,₹100.00,,,,,
"January 2, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 2, 2023",Samosa,2.00,₹20.00,,,,,
"January 2, 2023",Corn Cheese Balls,1.00,₹70.00,,,,,
"January 2, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 2, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 2, 2023",Tea,3.00,₹30.00,,,,,
"January 2, 2023",Samosa,3.00,₹30.00,,,,,
"January 2, 2023",Tea,1.00,₹10.00,,,,,
"January 2, 2023",Tea,5.00,₹50.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,2.00,₹20.00,,,,,
"January 3, 2023",Veg Sandwhich,3.00,₹135.00,,,,,
"January 3, 2023",Tea,3.00,₹30.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,2.00,₹20.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,2.00,₹20.00,,,,,
"January 3, 2023",Samosa,2.00,₹20.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 3, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Rose Milk,1.00,₹35.00,,,,,
"January 3, 2023",French Fry,1.00,₹50.00,,,,,
"January 3, 2023",Samosa,6.00,₹60.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Samosa,1.00,₹10.00,,,,,
"January 3, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 3, 2023",Chicken Wings,5.00,₹600.00,,,,,
"January 3, 2023",Maggie,1.00,₹40.00,,,,,
"January 3, 2023",Crunchy Chicken,1.00,₹80.00,,,,,
"January 3, 2023",Egg Maggie,2.00,₹100.00,,,,,
"January 3, 2023",Leamon Juice,2.00,₹60.00,,,,,
"January 3, 2023",Samosa,6.00,₹60.00,,,,,
"January 3, 2023",Badam Milk,1.00,₹30.00,,,,,
"January 3, 2023",Tea,3.00,₹30.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Samosa,1.00,₹10.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Samosa,2.00,₹20.00,,,,,
"January 3, 2023",Samosa,4.00,₹40.00,,,,,
"January 3, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 3, 2023",Fried Chicken (3),1.00,₹99.00,,,,,
"January 3, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 3, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 3, 2023",French Fry,1.00,₹50.00,,,,,
"January 3, 2023",Samosa,2.00,₹20.00,,,,,
"January 3, 2023",Chicken Momos,2.00,₹160.00,,,,,
"January 3, 2023",Chicken Momos,2.00,₹160.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 3, 2023",French Fry,1.00,₹50.00,,,,,
"January 3, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 3, 2023",French Fry,1.00,₹50.00,,,,,
"January 3, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 3, 2023",Veg Cheese Sanwhich,1.00,₹60.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Tea,1.00,₹10.00,,,,,
"January 3, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 3, 2023",Crunchy Chicken,1.00,₹80.00,,,,,
"January 3, 2023",Combo 199,1.00,₹199.00,,,,,
"January 3, 2023",Chessey Veg Burger,1.00,₹130.00,,,,,
"January 3, 2023",Panner Cheese,1.00,₹85.00,,,,,
"January 3, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 3, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 3, 2023",Combo 199,1.00,₹199.00,,,,,
"January 3, 2023",Strawbreey Faulda,1.00,₹90.00,,,,,
"January 3, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 3, 2023",Promogenrate Juice,1.00,₹60.00,,,,,
"January 3, 2023",French Fry,1.00,₹50.00,,,,,
"January 3, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 3, 2023",Chicken Chesse Balls,1.00,₹80.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",Samosa,2.00,₹20.00,,,,,
"January 4, 2023",Tea,2.00,₹20.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",Samosa,2.00,₹20.00,,,,,
"January 4, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 4, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Crunchy Chicken,1.00,₹80.00,,,,,
"January 4, 2023",Smilie,1.00,₹70.00,,,,,
"January 4, 2023",Leamon Juice,1.00,₹30.00,,,,,
"January 4, 2023",Pepsi,1.00,₹25.00,,,,,
"January 4, 2023",Samosa,4.00,₹40.00,,,,,
"January 4, 2023",Spicy Veg Maggie,1.00,₹45.00,,,,,
"January 4, 2023",Coffee,2.00,₹40.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Chesse Corn Nuggets,1.00,₹70.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Tea,3.00,₹30.00,,,,,
"January 4, 2023",Tea,2.00,₹20.00,,,,,
"January 4, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 4, 2023",Samosa,2.00,₹20.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 4, 2023",Samosa,1.00,₹10.00,,,,,
"January 4, 2023",Chicken Nuggets,1.00,₹80.00,,,,,
"January 4, 2023",Pepsi,1.00,₹25.00,,,,,
"January 4, 2023",Chicken Chesse Balls,1.00,₹80.00,,,,,
"January 4, 2023",Crunchy Chicken,1.00,₹80.00,,,,,
"January 4, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",Tea,3.00,₹30.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 4, 2023",Tea,2.00,₹20.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Jumbo Paneer Chessy Burger,1.00,₹180.00,,,,,
"January 4, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 4, 2023",Veg Sprill Roll,1.00,₹70.00,,,,,
"January 4, 2023",Pepsi,1.00,₹25.00,,,,,
"January 4, 2023",Tea,2.00,₹20.00,,,,,
"January 4, 2023",Spicy Veg Maggie,2.00,₹90.00,,,,,
"January 4, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 4, 2023",Tea,2.00,₹20.00,,,,,
"January 4, 2023",Egg Maggie,1.00,₹50.00,,,,,
"January 4, 2023",Chicken Wings,5.00,₹600.00,,,,,
"January 4, 2023",Tea,2.00,₹20.00,,,,,
"January 4, 2023",Tea,1.00,₹10.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 4, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 4, 2023",Tea,3.00,₹30.00,,,,,
"January 4, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 4, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Blue Current,1.00,₹60.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Pepsi,1.00,₹25.00,,,,,
"January 4, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 4, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 4, 2023",Chicken Chesse Balls,1.00,₹80.00,,,,,
"January 4, 2023",Chicken Nuggets,1.00,₹80.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",Veg Cheese balls,1.00,₹70.00,,,,,
"January 4, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 4, 2023",Smilie,1.00,₹70.00,,,,,
"January 4, 2023",Tea,2.00,₹20.00,,,,,
"January 4, 2023",Tea,3.00,₹30.00,,,,,
"January 4, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 4, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Tea,1.00,₹10.00,,,,,
"January 5, 2023",Tea,1.00,₹10.00,,,,,
"January 5, 2023",Tea,1.00,₹10.00,,,,,
"January 5, 2023",Dry Fruit Faulda,1.00,₹115.00,,,,,
"January 5, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 5, 2023",Tea,1.00,₹10.00,,,,,
"January 5, 2023",Samosa,1.00,₹10.00,,,,,
"January 5, 2023",Sweet Lime,1.00,₹40.00,,,,,
"January 5, 2023",Crunchy Chicken,2.00,₹160.00,,,,,
"January 5, 2023",Maggie,1.00,₹40.00,,,,,
"January 5, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 5, 2023",Tea,1.00,₹10.00,,,,,
"January 5, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 5, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 5, 2023",Samosa,3.00,₹30.00,,,,,
"January 5, 2023",Tea,1.00,₹10.00,,,,,
"January 5, 2023",Samosa,2.00,₹20.00,,,,,
"January 5, 2023",Tea,4.00,₹40.00,,,,,
"January 5, 2023",Samosa,10.00,₹100.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Chessey Veg Burger,1.00,₹130.00,,,,,
"January 5, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 5, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 5, 2023",Samosa,3.00,₹30.00,,,,,
"January 5, 2023",Chessey Veg Burger,1.00,₹130.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 5, 2023",Tea,1.00,₹10.00,,,,,
"January 5, 2023",Lime Mint,1.00,₹60.00,,,,,
"January 5, 2023",Promogenrate Juice,1.00,₹60.00,,,,,
"January 5, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 5, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 5, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 5, 2023",Samosa,1.00,₹10.00,,,,,
"January 5, 2023",French Fry,2.00,₹100.00,,,,,
"January 5, 2023",Samosa,6.00,₹60.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Black Tea,1.00,₹15.00,,,,,
"January 5, 2023",Ginger Tea,2.00,₹40.00,,,,,
"January 5, 2023",Corn Cheese,1.00,₹70.00,,,,,
"January 5, 2023",Samosa,1.00,₹10.00,,,,,
"January 5, 2023",Veg Cheese Balls,1.00,₹70.00,,,,,
"January 5, 2023",Spicy Veg Burger,1.00,₹80.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Samosa,3.00,₹30.00,,,,,
"January 5, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 5, 2023",Combo 222,1.00,₹222.00,,,,,
"January 5, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 5, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 5, 2023",Veg Sprill Roll,1.00,₹70.00,,,,,
"January 5, 2023",Pepsi,1.00,₹25.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Ginger Tea,2.00,₹40.00,,,,,
"January 5, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 5, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 5, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 5, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 5, 2023",Chicken Balls,2.00,₹160.00,,,,,
"January 5, 2023",Chicken Momos,2.00,₹160.00,,,,,
"January 5, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 5, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Veg Burger,3.00,₹210.00,,,,,
"January 5, 2023",Badam Milk,1.00,₹30.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 5, 2023",Strawbreey Faulda,1.00,₹90.00,,,,,
"January 5, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 5, 2023",Crunchy Chicken,1.00,₹80.00,,,,,
"January 5, 2023",Spicy Chicken,1.00,₹105.00,,,,,
"January 5, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 5, 2023",French Fry,1.00,₹50.00,,,,,
"January 5, 2023",Tea,3.00,₹30.00,,,,,
"January 5, 2023",Egg Maggie,1.00,₹50.00,,,,,
"January 5, 2023",Leamon Juice,2.00,₹60.00,,,,,
"January 5, 2023",Egg Maggie,1.00,₹50.00,,,,,
"January 5, 2023",Tea,1.00,₹10.00,,,,,
"January 5, 2023",French Fry,2.00,₹100.00,,,,,
"January 5, 2023",Samosa,1.00,₹10.00,,,,,
"January 6, 2023",Tea,2.00,₹20.00,,,,,
"January 6, 2023",Coffee,1.00,₹20.00,,,,,
"January 6, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Leamon Juice,1.00,₹30.00,,,,,
"January 6, 2023",Royal Faulda,1.00,₹150.00,,,,,
"January 6, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 6, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 6, 2023",Samosa,1.00,₹10.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Veg Sprill Roll,1.00,₹70.00,,,,,
"January 6, 2023",French Fry,1.00,₹50.00,,,,,
"January 6, 2023",Pepsi,2.00,₹50.00,,,,,
"January 6, 2023",Spicy Chicken,4.00,₹420.00,,,,,
"January 6, 2023",French Fry,2.00,₹100.00,,,,,
"January 6, 2023",Samosa,1.00,₹10.00,,,,,
"January 6, 2023",Chicken Momos,2.00,₹160.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 6, 2023",Veg Cheesy Sandwhich,2.00,₹160.00,,,,,
"January 6, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Coffee,1.00,₹20.00,,,,,
"January 6, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 6, 2023",French Fry,1.00,₹50.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Samosa,2.00,₹20.00,,,,,
"January 6, 2023",French Fry,1.00,₹50.00,,,,,
"January 6, 2023",Samosa,2.00,₹20.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 6, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 6, 2023",Maggie,2.00,₹80.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 6, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 6, 2023",French Fry,2.00,₹100.00,,,,,
"January 6, 2023",Crunchy Chicken,2.00,₹160.00,,,,,
"January 6, 2023",French Fry,1.00,₹50.00,,,,,
"January 6, 2023",Chicken Momos,2.00,₹160.00,,,,,
"January 6, 2023",French Fry,1.00,₹50.00,,,,,
"January 6, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 6, 2023",Veg Sprill Roll,1.00,₹70.00,,,,,
"January 6, 2023",Tea,2.00,₹20.00,,,,,
"January 6, 2023",Tea,2.00,₹20.00,,,,,
"January 6, 2023",Corn Cheese,2.00,₹140.00,,,,,
"January 6, 2023",French Fry,1.00,₹50.00,,,,,
"January 6, 2023",French Fry,1.00,₹50.00,,,,,
"January 6, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 6, 2023",Tea,1.00,₹10.00,,,,,
"January 6, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 6, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 6, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 6, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 6, 2023",Spicy Chicken Burger,2.00,₹200.00,,,,,
"January 7, 2023",Tea,1.00,₹10.00,,,,,
"January 7, 2023",Tea,1.00,₹10.00,,,,,
"January 7, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 7, 2023",Tea,2.00,₹20.00,,,,,
"January 7, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 7, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 7, 2023",Tea,1.00,₹10.00,,,,,
"January 7, 2023",Leamon Juice,1.00,₹30.00,,,,,
"January 7, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 7, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 7, 2023",Tea,2.00,₹20.00,,,,,
"January 7, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 7, 2023",Bread Omlet,1.00,₹40.00,,,,,
